name,sgnum,numpeaks
4314679_0050,14,66
4314684_0050,2,130
4314687_0050,9,46
4314695_0050,4,49
4314715_0050,9,51
4314732_0050,14,54
4314750_0050,2,67
4314763_0050,2,76
4314769_0050,14,80
4314777_0050,2,67
4314778_0050,14,69
4314783_0050,15,10
4314786_0050,5,56
4314788_0050,2,129
4314793_0050,14,40
4314804_0050,2,124
4314815_0050,12,33
4314825_0050,2,68
4314845_0050,4,104
4314846_0050,14,127
4314857_0050,14,27
4314874_0050,14,61
4314876_0050,15,21
4314877_0050,14,81
4314886_0050,2,41
4314890_0050,2,53
4314892_0050,2,40
4314893_0050,14,30
4314905_0050,14,15
4314910_0050,14,41
4314913_0050,15,23
4314921_0050,2,136
4314922_0050,14,87
4314935_0050,2,50
4314938_0050,2,68
4314943_0050,2,80
4314946_0050,2,56
4314958_0050,14,45
4314959_0050,14,63
4314973_0050,2,33
4314977_0050,2,119
4314979_0050,2,100
4314980_0050,2,47
4314982_0050,2,31
4314996_0050,2,54
4314997_0050,2,71
4315007_0050,2,49
4315024_0050,11,46
4315025_0050,2,57
4315030_0050,9,55
4315037_0050,14,10
4315046_0050,2,60
4315048_0050,15,91
4315074_0050,2,82
4315082_0050,2,124
4315088_0050,2,70
4315091_0050,14,17
4315101_0050,14,30
4315116_0050,2,24
4315123_0050,2,98
4315130_0050,4,8
4315133_0050,14,65
4315139_0050,14,82
4315166_0050,14,94
4315168_0050,2,109
4315169_0050,14,51
4315171_0050,2,40
4315178_0050,14,47
4315179_0050,14,33
4315198_0050,15,31
4315213_0050,12,27
4315217_0050,4,44
4315229_0050,14,8
4315230_0050,14,6
4315237_0050,2,114
4315246_0050,14,90
4315255_0050,2,65
4315283_0050,14,119
4315290_0050,2,76
4315303_0050,14,73
4315326_0050,2,23
4315328_0050,2,69
4315329_0050,14,33
4315333_0050,14,65
4315345_0050,14,55
4315350_0050,2,15
4315361_0050,2,83
4315363_0050,14,57
4315364_0050,14,66
4315370_0050,14,48
4315380_0050,14,51
4315387_0050,14,73
4315389_0050,2,38
4315402_0050,14,28
4315406_0050,4,49
4315433_0050,1,33
4315451_0050,2,116
4315466_0050,2,63
4315517_0050,2,35
4315525_0050,2,58
4315533_0050,14,105
4315536_0050,14,51
4315540_0050,14,49
4315541_0050,14,63
4315545_0050,14,42
4315547_0050,5,77
4315554_0050,14,31
4315557_0050,14,66
4315558_0050,14,50
4315561_0050,14,46
4315562_0050,14,21
4315563_0050,2,57
4315564_0050,14,37
4315576_0050,2,100
4315586_0050,15,29
4315587_0050,14,20
4315603_0050,2,149
4315608_0050,15,22
4315642_0050,2,108
4315643_0050,2,73
4315647_0050,14,43
4315668_0050,2,35
4315670_0050,14,71
4315674_0050,15,28
4315677_0050,2,81
4315685_0050,2,33
4315689_0050,2,44
4315726_0050,14,40
4315744_0050,2,66
4315750_0050,14,64
4315759_0050,14,26
4315760_0050,14,20
4315775_0050,14,48
4315800_0050,14,36
4315804_0050,2,58
4315811_0050,2,28
4315818_0050,2,88
4315839_0050,2,107
4315847_0050,2,111
4315848_0050,2,62
4315858_0050,14,121
4315864_0050,14,43
4315865_0050,2,39
4315880_0050,2,17
4315894_0050,4,50
4315934_0050,14,28
4315936_0050,2,27
4315947_0050,2,51
4315948_0050,14,31
4315951_0050,2,41
4315956_0050,14,31
4315969_0050,14,13
4315975_0050,2,88
4315978_0050,2,50
4315981_0050,14,31
4315986_0050,14,50
4315995_0050,2,82
4316048_0050,2,47
4316059_0050,9,33
4316060_0050,14,35
4316069_0050,14,24
4316070_0050,14,25
4316084_0050,2,110
4316085_0050,14,55
4316086_0050,2,75
4316107_0050,2,50
4316111_0050,14,49
4316116_0050,2,51
4316128_0050,14,105
4316133_0050,14,54
4316135_0050,2,24
4316140_0050,14,76
4316148_0050,14,21
4316175_0050,2,65
4316181_0050,2,75
4316184_0050,14,99
4316206_0050,2,129
4316212_0050,14,21
4316215_0050,14,74
4316236_0050,14,32
4316242_0050,14,76
4316262_0050,2,53
4316267_0050,2,35
4316272_0050,7,35
4316276_0050,14,89
4316286_0050,14,105
4316291_0050,2,61
4316297_0050,2,64
4316298_0050,2,100
4316299_0050,2,88
4316300_0050,15,49
4316309_0050,4,28
4316322_0050,2,73
4316327_0050,14,52
4316353_0050,11,21
4316355_0050,14,36
4316367_0050,2,41
4316383_0050,4,50
4316387_0050,11,73
4316388_0050,2,120
4316403_0050,14,29
4316431_0050,2,119
4316434_0050,14,99
4316437_0050,2,81
4316444_0050,2,47
4316445_0050,2,137
4316453_0050,2,93
4316464_0050,15,35
4316467_0050,2,50
4316471_0050,2,91
4316478_0050,14,115
4316479_0050,14,96
4316481_0050,2,104
4316483_0050,15,83
4316509_0050,14,19
4316512_0050,14,54
4316517_0050,14,29
4316524_0050,12,20
4316551_0050,14,30
4316552_0050,1,102
4316554_0050,1,126
4316562_0050,2,41
4316564_0050,15,55
4316576_0050,14,81
4316599_0050,14,70
4316602_0050,14,78
4316614_0050,14,55
4316618_0050,9,63
4316626_0050,14,16
4316631_0050,14,60
4316637_0050,14,101
4316638_0050,2,110
4316641_0050,9,51
4316655_0050,14,64
4316659_0050,14,93
4316672_0050,14,18
4316675_0050,2,105
4316683_0050,14,86
4316686_0050,2,129
4316691_0050,2,16
4316692_0050,2,22
4316693_0050,2,16
4316694_0050,2,18
4316695_0050,14,15
4316696_0050,14,84
4316706_0050,15,88
4316708_0050,12,67
4316712_0050,14,90
4316721_0050,14,93
4316722_0050,15,58
4316735_0050,14,72
4316779_0050,2,43
4316781_0050,14,41
4316799_0050,4,14
4316800_0050,4,26
4316804_0050,14,104
4316805_0050,14,102
4316809_0050,14,91
4316810_0050,2,79
4316817_0050,2,115
4316819_0050,2,122
4316820_0050,2,103
4316823_0050,14,42
4316836_0050,2,46
4316845_0050,14,35
4316854_0050,14,51
4316855_0050,14,33
4316856_0050,14,36
4316859_0050,2,55
4316904_0050,14,32
4316906_0050,2,17
4316907_0050,14,34
4316913_0050,2,93
4316922_0050,14,85
4316974_0050,2,94
4317006_0050,2,42
4317018_0050,15,32
4317020_0050,14,30
4317025_0050,15,43
4317026_0050,15,47
4317038_0050,2,69
4317039_0050,14,49
4317048_0050,2,14
4317057_0050,14,91
4317076_0050,14,60
4317080_0050,2,38
4317101_0050,2,123
4317102_0050,2,128
4317110_0050,14,35
4317135_0050,4,47
4317152_0050,2,108
4317154_0050,14,22
4317162_0050,2,48
4317163_0050,2,31
4317174_0050,2,27
4317176_0050,2,103
4317181_0050,2,34
4317182_0050,14,69
4317185_0050,14,23
4317199_0050,14,11
4317216_0050,2,62
4317219_0050,2,98
4317220_0050,14,80
4317226_0050,2,53
4317230_0050,2,29
4317239_0050,15,19
4317240_0050,2,51
4317244_0050,15,21
4317246_0050,14,104
4317247_0050,2,108
4317257_0050,2,44
4317274_0050,2,54
4317285_0050,15,9
4317291_0050,7,22
4317302_0050,14,45
4317305_0050,2,107
4317307_0050,14,76
4317309_0050,14,74
4317330_0050,2,8
4317340_0050,2,56
4317343_0050,2,114
4317353_0050,14,111
4317354_0050,14,126
4317390_0050,14,32
4317392_0050,13,79
4317410_0050,14,65
4317416_0050,14,72
4317424_0050,14,21
4317429_0050,2,20
4317432_0050,14,105
4317444_0050,2,113
4317446_0050,14,28
4317452_0050,14,53
4317463_0050,2,76
4317474_0050,2,131
4317483_0050,14,33
4317490_0050,2,44
4317492_0050,14,35
4317494_0050,14,18
4317495_0050,2,24
4317502_0050,12,29
4317503_0050,14,60
4317505_0050,13,27
4317509_0050,2,131
4317510_0050,14,98
4317513_0050,2,84
4317519_0050,2,55
4317520_0050,2,29
4317524_0050,2,108
4317529_0050,2,35
4317530_0050,14,41
4317534_0050,14,60
4317537_0050,2,92
4317541_0050,2,60
4317549_0050,14,67
4317557_0050,14,50
4317571_0050,2,33
4317572_0050,15,26
4317575_0050,2,80
4317578_0050,14,20
4317592_0050,2,53
4317600_0050,2,54
4317607_0050,2,20
4317628_0050,14,34
4317632_0050,2,99
4317637_0050,2,127
4317639_0050,14,53
4317644_0050,14,53
4317648_0050,2,71
4317650_0050,2,54
4317658_0050,14,32
4317660_0050,14,38
4317688_0050,14,107
4317689_0050,14,101
4317690_0050,14,99
4317693_0050,14,76
4317702_0050,14,48
4317712_0050,15,35
4317714_0050,2,71
4317715_0050,14,47
4317722_0050,14,12
4317728_0050,14,56
4317734_0050,2,53
4317739_0050,2,87
4317745_0050,15,42
4317753_0050,2,22
4317768_0050,14,65
4317798_0050,2,51
4317803_0050,2,118
4317806_0050,2,45
4317810_0050,14,70
4317817_0050,14,41
4317818_0050,14,65
4317826_0050,2,57
4317831_0050,15,29
4317836_0050,2,46
4317846_0050,2,89
4317849_0050,14,9
4317851_0050,2,67
4317854_0050,11,24
4317860_0050,14,42
4317862_0050,2,38
4317863_0050,5,22
4317865_0050,14,65
4317866_0050,14,88
4317868_0050,14,75
4317870_0050,15,51
4317873_0050,15,51
4317884_0050,14,27
4317885_0050,15,47
4317887_0050,14,83
4317892_0050,14,85
4317893_0050,2,8
4317900_0050,2,42
4317901_0050,14,11
4317903_0050,2,13
4317909_0050,2,104
4317938_0050,14,22
4317943_0050,14,105
4317944_0050,2,27
4317946_0050,14,86
4317959_0050,2,75
4317968_0050,14,38
4317969_0050,14,62
4317970_0050,14,29
4317971_0050,12,28
4317980_0050,7,60
4317982_0050,2,69
4317986_0050,14,25
4317991_0050,2,54
4317996_0050,2,35
4318000_0050,15,38
4318016_0050,2,41
4318023_0050,14,100
4318028_0050,14,48
4318035_0050,14,64
4318051_0050,2,142
4318054_0050,14,46
4318056_0050,2,50
4318057_0050,2,70
4318074_0050,14,26
4318078_0050,2,85
4318081_0050,2,51
4318084_0050,2,86
4318098_0050,2,71
4318100_0050,2,118
4318106_0050,2,104
4318140_0050,2,97
4318142_0050,2,108
4318151_0050,14,38
4318164_0050,14,38
4318166_0050,2,74
4318167_0050,2,46
4318173_0050,9,77
4318179_0050,2,152
4318202_0050,2,36
4318205_0050,14,27
4318207_0050,2,41
4318227_0050,1,98
4318231_0050,2,32
4318240_0050,14,30
4318244_0050,14,46
4318246_0050,14,24
4318247_0050,14,53
4318253_0050,2,45
4318255_0050,14,82
4318270_0050,2,57
4318272_0050,12,24
4318274_0050,14,59
4318277_0050,14,46
4318282_0050,2,93
4318286_0050,15,23
4318287_0050,2,33
4318288_0050,2,35
4318289_0050,2,60
4318300_0050,2,45
4318302_0050,2,30
4318305_0050,14,22
4318317_0050,14,29
4318326_0050,14,53
4318327_0050,14,43
4318329_0050,15,67
4318343_0050,2,71
4318353_0050,2,42
4318356_0050,15,35
4318357_0050,2,40
4318364_0050,2,48
4318365_0050,2,41
4318372_0050,2,68
4318375_0050,2,73
4318380_0050,14,30
4318385_0050,14,63
4318389_0050,15,31
4318391_0050,14,37
4318395_0050,14,99
4318404_0050,14,25
4318414_0050,14,50
4318418_0050,2,55
4318426_0050,14,32
4318428_0050,2,95
4318440_0050,14,35
4318443_0050,2,106
4318455_0050,14,88
4318456_0050,9,44
4318458_0050,4,45
4318461_0050,12,29
4318475_0050,14,42
4318482_0050,2,64
4318489_0050,2,52
4318513_0050,2,88
4318514_0050,2,41
4318524_0050,14,62
4318525_0050,14,101
4318527_0050,9,79
4318535_0050,2,83
4318539_0050,14,69
4318547_0050,14,37
4318548_0050,15,9
4318552_0050,2,42
4318556_0050,2,40
4318564_0050,2,13
4318566_0050,2,77
4318567_0050,14,82
4318569_0050,14,38
4318570_0050,15,24
4318573_0050,2,120
4318597_0050,2,63
4318619_0050,9,81
4318620_0050,2,104
4318652_0050,14,29
4318655_0050,14,69
4318659_0050,9,64
4318674_0050,2,94
4318679_0050,4,36
4318682_0050,13,60
4318717_0050,15,39
4318721_0050,14,37
4318765_0050,15,46
4318767_0050,14,47
4318796_0050,2,67
4318798_0050,15,48
4318807_0050,13,27
4318829_0050,14,87
4318843_0050,2,139
4318860_0050,2,61
4318866_0050,2,93
4318890_0050,52,21
4318898_0050,14,74
4318909_0050,60,25
4318915_0050,15,18
4318917_0050,14,26
4318940_0050,14,28
4318942_0050,2,18
4318946_0050,1,29
4318953_0050,2,77
4318969_0050,14,71
4318972_0050,14,35
4318975_0050,56,7
4318986_0050,15,70
4318990_0050,2,58
4318991_0050,2,73
4318993_0050,14,66
4318996_0050,14,33
4319010_0050,9,51
4319011_0050,2,32
4319018_0050,33,27
4319022_0050,61,19
4319036_0050,14,43
4319037_0050,2,40
4319067_0050,14,25
4319101_0050,14,40
4319107_0050,14,97
4319116_0050,14,95
4319145_0050,2,87
4319148_0050,2,62
4319151_0050,63,24
4319155_0050,2,116
4319187_0050,14,42
4319191_0050,2,32
4319193_0050,19,40
4319201_0050,14,72
4319208_0050,2,51
4319212_0050,20,15
4319215_0050,2,59
4319224_0050,2,53
4319226_0050,14,36
4319231_0050,4,31
4319239_0050,62,7
4319245_0050,14,104
4319253_0050,2,99
4319262_0050,14,76
4319264_0050,14,96
4319265_0050,14,54
4319267_0050,2,81
4319269_0050,2,34
4319279_0050,14,46
4319281_0050,19,50
4319284_0050,14,68
4319294_0050,14,16
4319309_0050,14,35
4319320_0050,14,41
4319324_0050,2,28
4319342_0050,14,47
4319344_0050,14,24
4319345_0050,14,15
4319359_0050,2,32
4319362_0050,2,163
4319364_0050,2,56
4319372_0050,2,82
4319383_0050,14,45
4319386_0050,14,25
4319408_0050,2,49
4319423_0050,36,17
4319431_0050,2,32
4319445_0050,61,28
4319449_0050,14,21
4319458_0050,19,58
4319462_0050,2,88
4319467_0050,19,115
4319471_0050,2,35
4319473_0050,2,77
4319482_0050,2,38
4319487_0050,2,52
4319500_0050,14,20
4319510_0050,29,15
4319513_0050,33,8
4319517_0050,62,15
4319533_0050,2,133
4319538_0050,14,41
4319540_0050,33,12
4319547_0050,2,66
4319552_0050,14,70
4319555_0050,2,80
4319570_0050,2,92
4319587_0050,62,29
4319588_0050,14,63
4319590_0050,14,42
4319604_0050,33,26
4319613_0050,14,70
4319614_0050,14,84
4319616_0050,2,20
4319618_0050,2,100
4319621_0050,14,29
4319626_0050,14,12
4319637_0050,2,58
4319638_0050,2,41
4319639_0050,14,51
4319642_0050,15,57
4319670_0050,14,31
4319675_0050,19,76
4319687_0050,14,57
4319691_0050,61,15
4319694_0050,61,9
4319696_0050,14,22
4319697_0050,14,16
4319703_0050,2,130
4319711_0050,2,77
4319715_0050,14,58
4319728_0050,2,152
4319756_0050,2,22
4319764_0050,14,96
4319775_0050,2,110
4319792_0050,1,92
4319793_0050,2,17
4319797_0050,2,33
4319798_0050,61,16
4319809_0050,14,96
4319838_0050,14,88
4319847_0050,2,60
4319864_0050,14,26
4319878_0050,14,77
4319881_0050,36,34
4319889_0050,14,7
4319891_0050,14,35
4319893_0050,2,115
4319894_0050,14,50
4319897_0050,11,67
4319899_0050,9,43
4319901_0050,60,9
4319902_0050,60,15
4319903_0050,4,40
4319904_0050,14,44
4319911_0050,14,80
4319912_0050,14,86
4319913_0050,56,30
4319916_0050,2,58
4319923_0050,58,17
4319927_0050,29,40
4319943_0050,15,14
4319945_0050,2,31
4319946_0050,13,30
4319957_0050,2,139
4319962_0050,2,44
4319965_0050,2,40
4319966_0050,14,71
4319968_0050,14,36
4319980_0050,2,163
4319983_0050,2,41
4319986_0050,61,18
4319987_0050,2,36
4319988_0050,36,26
4320000_0050,19,66
4320006_0050,19,37
4320008_0050,19,46
4320016_0050,14,21
4320019_0050,2,51
4320025_0050,14,45
4320039_0050,14,128
4320052_0050,43,25
4320063_0050,14,31
4320065_0050,14,48
4320069_0050,2,27
4320071_0050,2,91
4320075_0050,2,91
4320089_0050,2,69
4320094_0050,14,44
4320095_0050,2,27
4320097_0050,14,37
4320104_0050,19,29
4320107_0050,2,98
4320108_0050,15,27
4320110_0050,2,50
4320115_0050,62,24
4320120_0050,19,42
4320122_0050,14,58
4320135_0050,62,45
4320136_0050,15,22
4320142_0050,14,12
4320148_0050,62,16
4320149_0050,19,44
4320152_0050,15,71
4320155_0050,14,24
4320172_0050,2,147
4320173_0050,2,147
4320191_0050,2,71
4320196_0050,2,13
4320206_0050,14,39
4320207_0050,14,28
4320213_0050,2,16
4320220_0050,2,18
4320223_0050,2,28
4320231_0050,19,25
4320234_0050,2,53
4320253_0050,14,36
4320254_0050,15,38
4320259_0050,10,20
4320267_0050,14,117
4320270_0050,19,44
4320274_0050,19,34
4320292_0050,19,62
4320333_0050,9,82
4320338_0050,2,43
4320341_0050,14,24
4320342_0050,2,33
4320344_0050,2,29
4320347_0050,14,26
4320348_0050,2,75
4320356_0050,14,17
4320364_0050,2,31
4320369_0050,14,79
4320370_0050,14,79
4320372_0050,14,15
4320375_0050,36,32
4320383_0050,15,25
4320386_0050,52,37
4320389_0050,70,16
4320399_0050,2,55
4320404_0050,2,46
4320411_0050,33,14
4320412_0050,14,32
4320415_0050,2,111
4320427_0050,14,40
4320430_0050,14,81
4320432_0050,14,21
4320434_0050,2,9
4320435_0050,15,58
4320436_0050,33,27
4320447_0050,15,64
4320448_0050,62,19
4320455_0050,14,43
4320458_0050,2,121
4320460_0050,2,70
4320463_0050,2,99
4320466_0050,2,42
4320467_0050,2,52
4320469_0050,14,57
4320473_0050,14,73
4320476_0050,15,66
4320478_0050,2,82
4320518_0050,2,74
4320520_0050,15,63
4320531_0050,15,85
4320535_0050,14,27
4320542_0050,14,46
4320543_0050,14,45
4320545_0050,14,11
4320548_0050,14,76
4320550_0050,2,25
4320551_0050,61,63
4320552_0050,2,93
4320557_0050,2,93
4320558_0050,14,4
4320569_0050,2,30
4320576_0050,2,123
4320583_0050,33,31
4320587_0050,15,36
4320596_0050,15,34
4320597_0050,2,24
4320607_0050,2,59
4320610_0050,14,39
4320616_0050,2,74
4320619_0050,2,26
4320620_0050,14,53
4320621_0050,14,97
4320626_0050,15,47
4320639_0050,2,44
4320655_0050,14,28
4320656_0050,33,21
4320666_0050,19,23
4320667_0050,14,27
4320670_0050,14,37
4320682_0050,4,37
4320684_0050,14,34
4320688_0050,23,22
4320693_0050,14,31
4320697_0050,14,47
4320698_0050,14,142
4320700_0050,2,74
4320705_0050,19,99
4320709_0050,14,13
4320710_0050,1,61
4320712_0050,4,22
4320714_0050,2,29
4320719_0050,14,40
4320720_0050,14,25
4320723_0050,2,62
4320729_0050,4,23
4320758_0050,14,13
4320760_0050,61,41
4320773_0050,61,21
4320774_0050,2,111
4320780_0050,2,47
4320781_0050,15,23
4320793_0050,14,38
4320805_0050,14,7
4320814_0050,15,31
4320819_0050,62,49
4320820_0050,62,31
4320831_0050,15,18
4320834_0050,2,51
4320836_0050,2,39
4320840_0050,19,39
4320850_0050,2,12
4320854_0050,2,24
4320855_0050,2,40
4320869_0050,14,53
4320870_0050,14,34
4320881_0050,2,47
4320885_0050,2,36
4320886_0050,14,23
4320898_0050,15,31
4320901_0050,15,13
4320910_0050,2,31
4320913_0050,2,28
4320914_0050,33,16
4320924_0050,14,45
4320940_0050,14,95
4320947_0050,15,40
4320948_0050,33,46
4320960_0050,2,87
4320962_0050,15,52
4320965_0050,14,74
4320975_0050,14,17
4320983_0050,33,28
4320985_0050,4,41
4321000_0050,2,44
4321022_0050,14,31
4321030_0050,2,44
4321035_0050,14,43
4321040_0050,14,30
4321061_0050,2,35
4321064_0050,2,31
4321073_0050,14,69
4321077_0050,14,44
4321103_0050,2,37
4321115_0050,2,80
4321140_0050,14,20
4321143_0050,2,18
4321159_0050,14,18
4321163_0050,15,54
4321164_0050,15,73
4321193_0050,2,114
4321199_0050,2,141
4321201_0050,13,31
4321207_0050,2,52
4321211_0050,1,8
4321213_0050,2,66
4321220_0050,2,63
4321222_0050,14,34
4321234_0050,14,15
4321237_0050,14,48
4321244_0050,14,25
4321248_0050,2,95
4321250_0050,11,65
4321252_0050,2,70
4321261_0050,14,44
4321265_0050,14,110
4321268_0050,2,139
4321292_0050,14,23
4321303_0050,14,84
4321304_0050,2,67
4321317_0050,15,22
4321321_0050,14,64
4321331_0050,9,22
4321333_0050,2,98
4321335_0050,2,73
4321344_0050,61,34
4321347_0050,15,21
4321349_0050,61,17
4321355_0050,2,74
4321357_0050,14,128
4321365_0050,14,43
4321369_0050,29,22
4321371_0050,2,91
4321389_0050,19,29
4321400_0050,4,43
4321408_0050,14,59
4321409_0050,33,69
4321424_0050,15,39
4321428_0050,2,34
4321449_0050,14,109
4321457_0050,2,110
4321467_0050,14,34
4321469_0050,14,54
4321481_0050,14,27
4321488_0050,2,26
4321494_0050,2,70
4321499_0050,2,51
4321508_0050,14,39
4321509_0050,14,23
4321511_0050,13,10
4321513_0050,14,43
4321515_0050,2,78
4321517_0050,2,68
4321536_0050,2,73
4321540_0050,2,21
4321544_0050,1,54
4321550_0050,2,48
4321551_0050,2,34
4321568_0050,2,51
4321575_0050,2,100
4321586_0050,15,37
4321594_0050,2,100
4321608_0050,4,21
4321617_0050,14,48
4321624_0050,14,37
4321625_0050,14,68
4321639_0050,14,82
4321643_0050,2,111
4321645_0050,12,19
4321666_0050,2,72
4321712_0050,13,24
4321725_0050,15,63
4321751_0050,14,27
4321756_0050,14,53
4321762_0050,15,22
4321768_0050,14,46
4321777_0050,4,24
4321779_0050,14,60
4321782_0050,14,30
4321789_0050,14,65
4321794_0050,2,39
4321803_0050,15,31
4321811_0050,14,54
4321819_0050,14,61
4321822_0050,2,102
4321848_0050,2,24
4321850_0050,2,19
4321880_0050,14,38
4321885_0050,14,29
4321890_0050,2,72
4321903_0050,14,45
4321906_0050,12,25
4321928_0050,29,14
4321952_0050,29,43
4321955_0050,2,106
4321963_0050,2,70
4321964_0050,61,35
4321966_0050,19,31
4321972_0050,14,39
4321973_0050,61,38
4321979_0050,15,38
4321990_0050,2,105
4321998_0050,11,48
4322005_0050,14,73
4322010_0050,14,22
4322012_0050,14,17
4322016_0050,14,115
4322021_0050,9,24
4322022_0050,14,67
4322027_0050,2,73
4322028_0050,14,22
4322046_0050,56,19
4322049_0050,33,4
4322050_0050,2,75
4322052_0050,14,66
4322060_0050,14,57
4322064_0050,62,18
4322069_0050,14,84
4322071_0050,14,98
4322077_0050,19,44
4322081_0050,14,66
4322083_0050,14,87
4322086_0050,14,38
4322090_0050,14,24
4322106_0050,14,108
4322107_0050,2,124
4322115_0050,2,140
